Method,n_star_ratio,MAE,time_s
Neural-ECF[argmax],0.7,15,1.0211808681488037
Neural-ECF[peaks],0.7,15,1.0211808681488037
MIDAST[KS],0.7,0,3.096421003341675
Neural-ECF[argmax],0.7,0,1.006829023361206
Neural-ECF[peaks],0.7,0,1.006829023361206
MIDAST[KS],0.7,0,3.181462049484253
Neural-ECF[argmax],0.7,0,1.0277469158172607
Neural-ECF[peaks],0.7,0,1.0277469158172607
MIDAST[KS],0.7,0,3.2170000076293945
Neural-ECF[argmax],0.7,40,0.982778787612915
Neural-ECF[peaks],0.7,40,0.982778787612915
MIDAST[KS],0.7,0,3.1229331493377686
Neural-ECF[argmax],0.7,0,0.9775338172912598
Neural-ECF[peaks],0.7,0,0.9775338172912598
MIDAST[KS],0.7,0,3.1813950538635254
Neural-ECF[argmax],0.7,0,0.9992752075195312
Neural-ECF[peaks],0.7,0,0.9992752075195312
MIDAST[KS],0.7,0,3.084904193878174
Neural-ECF[argmax],0.7,70,0.9992356300354004
Neural-ECF[peaks],0.7,70,0.9992356300354004
MIDAST[KS],0.7,0,3.1310908794403076
Neural-ECF[argmax],0.7,10,0.9843940734863281
Neural-ECF[peaks],0.7,10,0.9843940734863281
MIDAST[KS],0.7,0,3.1118900775909424
Neural-ECF[argmax],0.7,10,0.9803380966186523
Neural-ECF[peaks],0.7,10,0.9803380966186523
MIDAST[KS],0.7,0,3.2083969116210938
Neural-ECF[argmax],0.7,0,0.983670711517334
Neural-ECF[peaks],0.7,0,0.983670711517334
MIDAST[KS],0.7,0,3.157505989074707
Neural-ECF[argmax],0.7,0,0.9833221435546875
Neural-ECF[peaks],0.7,0,0.9833221435546875
MIDAST[KS],0.7,0,3.1112077236175537
Neural-ECF[argmax],0.7,0,0.9709391593933105
Neural-ECF[peaks],0.7,0,0.9709391593933105
MIDAST[KS],0.7,0,3.1887128353118896
Neural-ECF[argmax],0.7,0,1.016427755355835
Neural-ECF[peaks],0.7,0,1.016427755355835
MIDAST[KS],0.7,0,3.1707723140716553
Neural-ECF[argmax],0.7,15,0.988616943359375
Neural-ECF[peaks],0.7,15,0.988616943359375
MIDAST[KS],0.7,0,3.2048959732055664
Neural-ECF[argmax],0.7,0,0.9985618591308594
Neural-ECF[peaks],0.7,0,0.9985618591308594
MIDAST[KS],0.7,0,3.1839070320129395
Neural-ECF[argmax],0.7,25,0.9682540893554688
Neural-ECF[peaks],0.7,25,0.9682540893554688
MIDAST[KS],0.7,0,3.2014636993408203
Neural-ECF[argmax],0.7,5,0.9827442169189453
Neural-ECF[peaks],0.7,5,0.9827442169189453
MIDAST[KS],0.7,0,3.198791980743408
Neural-ECF[argmax],0.7,0,0.9869062900543213
Neural-ECF[peaks],0.7,0,0.9869062900543213
MIDAST[KS],0.7,0,3.0781540870666504
Neural-ECF[argmax],0.7,10,1.001335620880127
Neural-ECF[peaks],0.7,10,1.001335620880127
MIDAST[KS],0.7,0,3.1845788955688477
Neural-ECF[argmax],0.7,20,0.9750320911407471
Neural-ECF[peaks],0.7,20,0.9750320911407471
MIDAST[KS],0.7,0,3.2235758304595947
Neural-ECF[argmax],0.7,10,0.9556541442871094
Neural-ECF[peaks],0.7,10,0.9556541442871094
MIDAST[KS],0.7,0,3.141141176223755
Neural-ECF[argmax],0.7,0,0.9555258750915527
Neural-ECF[peaks],0.7,0,0.9555258750915527
MIDAST[KS],0.7,0,3.107311964035034
Neural-ECF[argmax],0.7,0,1.005429983139038
Neural-ECF[peaks],0.7,0,1.005429983139038
MIDAST[KS],0.7,0,3.133725881576538
Neural-ECF[argmax],0.7,0,0.9879469871520996
Neural-ECF[peaks],0.7,0,0.9879469871520996
MIDAST[KS],0.7,0,3.2438220977783203
Neural-ECF[argmax],0.7,5,0.998924970626831
Neural-ECF[peaks],0.7,5,0.998924970626831
MIDAST[KS],0.7,0,3.1269099712371826
Neural-ECF[argmax],0.7,0,0.970862865447998
Neural-ECF[peaks],0.7,0,0.970862865447998
MIDAST[KS],0.7,0,3.124791145324707
Neural-ECF[argmax],0.7,15,0.984670877456665
Neural-ECF[peaks],0.7,15,0.984670877456665
MIDAST[KS],0.7,0,3.1874287128448486
Neural-ECF[argmax],0.7,0,0.9744880199432373
Neural-ECF[peaks],0.7,0,0.9744880199432373
MIDAST[KS],0.7,0,3.122393846511841
Neural-ECF[argmax],0.7,0,0.9678769111633301
Neural-ECF[peaks],0.7,0,0.9678769111633301
MIDAST[KS],0.7,0,3.1335370540618896
Neural-ECF[argmax],0.7,0,0.9886491298675537
Neural-ECF[peaks],0.7,0,0.9886491298675537
MIDAST[KS],0.7,0,3.1155588626861572
Neural-ECF[argmax],0.7,5,1.0013329982757568
Neural-ECF[peaks],0.7,5,1.0013329982757568
MIDAST[KS],0.7,0,3.204442024230957
Neural-ECF[argmax],0.7,5,1.0485420227050781
Neural-ECF[peaks],0.7,5,1.0485420227050781
MIDAST[KS],0.7,0,3.1458911895751953
Neural-ECF[argmax],0.7,0,1.0003151893615723
Neural-ECF[peaks],0.7,0,1.0003151893615723
MIDAST[KS],0.7,0,3.1503686904907227
Neural-ECF[argmax],0.7,5,1.0047128200531006
Neural-ECF[peaks],0.7,5,1.0047128200531006
MIDAST[KS],0.7,0,3.1874630451202393
Neural-ECF[argmax],0.7,0,0.9528231620788574
Neural-ECF[peaks],0.7,0,0.9528231620788574
MIDAST[KS],0.7,0,3.226957082748413
Neural-ECF[argmax],0.7,0,1.0065422058105469
Neural-ECF[peaks],0.7,0,1.0065422058105469
MIDAST[KS],0.7,0,3.212303876876831
Neural-ECF[argmax],0.7,0,0.9949350357055664
Neural-ECF[peaks],0.7,0,0.9949350357055664
MIDAST[KS],0.7,0,3.0644149780273438
Neural-ECF[argmax],0.7,0,0.983654260635376
Neural-ECF[peaks],0.7,0,0.983654260635376
MIDAST[KS],0.7,0,3.1128201484680176
Neural-ECF[argmax],0.7,25,0.9513957500457764
Neural-ECF[peaks],0.7,25,0.9513957500457764
MIDAST[KS],0.7,0,3.12426495552063
Neural-ECF[argmax],0.7,15,1.024080753326416
Neural-ECF[peaks],0.7,15,1.024080753326416
MIDAST[KS],0.7,0,3.1544439792633057
Neural-ECF[argmax],0.7,0,0.9968371391296387
Neural-ECF[peaks],0.7,0,0.9968371391296387
MIDAST[KS],0.7,0,3.1033480167388916
Neural-ECF[argmax],0.7,10,1.0124337673187256
Neural-ECF[peaks],0.7,10,1.0124337673187256
MIDAST[KS],0.7,0,3.095625877380371
Neural-ECF[argmax],0.7,0,0.9835009574890137
Neural-ECF[peaks],0.7,0,0.9835009574890137
MIDAST[KS],0.7,0,3.129549741744995
Neural-ECF[argmax],0.7,10,0.9822998046875
Neural-ECF[peaks],0.7,10,0.9822998046875
MIDAST[KS],0.7,0,3.08306884765625
Neural-ECF[argmax],0.7,0,1.005713939666748
Neural-ECF[peaks],0.7,0,1.005713939666748
MIDAST[KS],0.7,0,3.1017000675201416
Neural-ECF[argmax],0.7,0,0.994398832321167
Neural-ECF[peaks],0.7,0,0.994398832321167
MIDAST[KS],0.7,0,3.193040132522583
Neural-ECF[argmax],0.7,0,1.0199432373046875
Neural-ECF[peaks],0.7,0,1.0199432373046875
MIDAST[KS],0.7,0,3.211127758026123
Neural-ECF[argmax],0.7,0,1.0121128559112549
Neural-ECF[peaks],0.7,0,1.0121128559112549
MIDAST[KS],0.7,0,3.056173086166382
Neural-ECF[argmax],0.7,0,0.9973928928375244
Neural-ECF[peaks],0.7,0,0.9973928928375244
MIDAST[KS],0.7,0,3.1386640071868896
Neural-ECF[argmax],0.7,0,0.9991540908813477
Neural-ECF[peaks],0.7,0,0.9991540908813477
MIDAST[KS],0.7,0,3.166001081466675
Neural-ECF[argmax],0.7,15,0.9727771282196045
Neural-ECF[peaks],0.7,15,0.9727771282196045
MIDAST[KS],0.7,0,3.175636053085327
Neural-ECF[argmax],0.7,0,0.9925150871276855
Neural-ECF[peaks],0.7,0,0.9925150871276855
MIDAST[KS],0.7,0,3.1495931148529053
Neural-ECF[argmax],0.7,0,0.9835002422332764
Neural-ECF[peaks],0.7,0,0.9835002422332764
MIDAST[KS],0.7,0,3.250173330307007
Neural-ECF[argmax],0.7,0,1.0047721862792969
Neural-ECF[peaks],0.7,0,1.0047721862792969
MIDAST[KS],0.7,0,3.1697499752044678
Neural-ECF[argmax],0.7,0,0.9885749816894531
Neural-ECF[peaks],0.7,0,0.9885749816894531
MIDAST[KS],0.7,0,3.153106212615967
Neural-ECF[argmax],0.7,10,1.0086770057678223
Neural-ECF[peaks],0.7,10,1.0086770057678223
MIDAST[KS],0.7,0,3.1439249515533447
Neural-ECF[argmax],0.7,10,0.963615894317627
Neural-ECF[peaks],0.7,10,0.963615894317627
MIDAST[KS],0.7,0,3.1504178047180176
Neural-ECF[argmax],0.7,0,0.9657862186431885
Neural-ECF[peaks],0.7,0,0.9657862186431885
MIDAST[KS],0.7,0,3.174161911010742
Neural-ECF[argmax],0.7,0,1.0075349807739258
Neural-ECF[peaks],0.7,0,1.0075349807739258
MIDAST[KS],0.7,0,3.134084701538086
Neural-ECF[argmax],0.7,20,0.9942588806152344
Neural-ECF[peaks],0.7,20,0.9942588806152344
MIDAST[KS],0.7,0,3.1361560821533203
Neural-ECF[argmax],0.7,0,1.018169641494751
Neural-ECF[peaks],0.7,0,1.018169641494751
MIDAST[KS],0.7,0,3.135254144668579
Neural-ECF[argmax],0.7,0,1.0035200119018555
Neural-ECF[peaks],0.7,0,1.0035200119018555
MIDAST[KS],0.7,0,3.159909963607788
Neural-ECF[argmax],0.7,5,0.9621801376342773
Neural-ECF[peaks],0.7,5,0.9621801376342773
MIDAST[KS],0.7,0,3.2289087772369385
Neural-ECF[argmax],0.7,0,0.9834702014923096
Neural-ECF[peaks],0.7,0,0.9834702014923096
MIDAST[KS],0.7,0,3.1794161796569824
Neural-ECF[argmax],0.7,0,1.0391449928283691
Neural-ECF[peaks],0.7,0,1.0391449928283691
MIDAST[KS],0.7,0,3.130467176437378
Neural-ECF[argmax],0.7,40,1.012450933456421
Neural-ECF[peaks],0.7,40,1.012450933456421
MIDAST[KS],0.7,0,3.107414722442627
Neural-ECF[argmax],0.7,0,1.013848066329956
Neural-ECF[peaks],0.7,0,1.013848066329956
MIDAST[KS],0.7,0,3.053147315979004
Neural-ECF[argmax],0.7,5,0.9703130722045898
Neural-ECF[peaks],0.7,5,0.9703130722045898
MIDAST[KS],0.7,0,3.145030975341797
Neural-ECF[argmax],0.7,0,0.9770891666412354
Neural-ECF[peaks],0.7,0,0.9770891666412354
MIDAST[KS],0.7,0,3.127674102783203
Neural-ECF[argmax],0.7,15,1.0031113624572754
Neural-ECF[peaks],0.7,15,1.0031113624572754
MIDAST[KS],0.7,0,3.2031760215759277
Neural-ECF[argmax],0.7,10,0.9661250114440918
Neural-ECF[peaks],0.7,10,0.9661250114440918
MIDAST[KS],0.7,0,3.1479170322418213
Neural-ECF[argmax],0.7,0,0.9758279323577881
Neural-ECF[peaks],0.7,0,0.9758279323577881
MIDAST[KS],0.7,0,3.1293368339538574
Neural-ECF[argmax],0.7,10,0.9848859310150146
Neural-ECF[peaks],0.7,10,0.9848859310150146
MIDAST[KS],0.7,0,3.1137290000915527
Neural-ECF[argmax],0.7,0,0.9822101593017578
Neural-ECF[peaks],0.7,0,0.9822101593017578
MIDAST[KS],0.7,0,3.0887651443481445
Neural-ECF[argmax],0.7,0,1.0086021423339844
Neural-ECF[peaks],0.7,0,1.0086021423339844
MIDAST[KS],0.7,0,3.2642619609832764
Neural-ECF[argmax],0.7,5,1.024752140045166
Neural-ECF[peaks],0.7,5,1.024752140045166
MIDAST[KS],0.7,0,3.2352073192596436
Neural-ECF[argmax],0.7,5,0.9867379665374756
Neural-ECF[peaks],0.7,5,0.9867379665374756
MIDAST[KS],0.7,0,3.128805160522461
Neural-ECF[argmax],0.7,20,0.984494686126709
Neural-ECF[peaks],0.7,20,0.984494686126709
MIDAST[KS],0.7,0,3.1849710941314697
Neural-ECF[argmax],0.7,0,0.9783427715301514
Neural-ECF[peaks],0.7,0,0.9783427715301514
MIDAST[KS],0.7,0,3.0946619510650635
Neural-ECF[argmax],0.7,0,0.9490201473236084
Neural-ECF[peaks],0.7,0,0.9490201473236084
MIDAST[KS],0.7,0,3.1679320335388184
Neural-ECF[argmax],0.7,20,1.0138249397277832
Neural-ECF[peaks],0.7,20,1.0138249397277832
MIDAST[KS],0.7,0,3.2107090950012207
Neural-ECF[argmax],0.7,0,0.9477050304412842
Neural-ECF[peaks],0.7,0,0.9477050304412842
MIDAST[KS],0.7,0,3.108970880508423
Neural-ECF[argmax],0.7,0,0.9560739994049072
Neural-ECF[peaks],0.7,0,0.9560739994049072
MIDAST[KS],0.7,0,3.218433141708374
Neural-ECF[argmax],0.7,0,0.9870274066925049
Neural-ECF[peaks],0.7,0,0.9870274066925049
MIDAST[KS],0.7,0,3.0850627422332764
Neural-ECF[argmax],0.7,30,0.9626951217651367
Neural-ECF[peaks],0.7,30,0.9626951217651367
MIDAST[KS],0.7,0,3.1411941051483154
Neural-ECF[argmax],0.7,0,1.0107080936431885
Neural-ECF[peaks],0.7,0,1.0107080936431885
MIDAST[KS],0.7,0,3.1834499835968018
Neural-ECF[argmax],0.7,0,0.9833090305328369
Neural-ECF[peaks],0.7,0,0.9833090305328369
MIDAST[KS],0.7,0,3.1715750694274902
Neural-ECF[argmax],0.7,15,0.993657112121582
Neural-ECF[peaks],0.7,15,0.993657112121582
MIDAST[KS],0.7,0,3.168955087661743
Neural-ECF[argmax],0.7,10,0.9874460697174072
Neural-ECF[peaks],0.7,10,0.9874460697174072
MIDAST[KS],0.7,0,3.172513961791992
Neural-ECF[argmax],0.7,0,0.956151008605957
Neural-ECF[peaks],0.7,0,0.956151008605957
MIDAST[KS],0.7,0,3.1796810626983643
Neural-ECF[argmax],0.7,0,1.0110158920288086
Neural-ECF[peaks],0.7,0,1.0110158920288086
MIDAST[KS],0.7,0,3.2480950355529785
Neural-ECF[argmax],0.7,5,0.9608948230743408
Neural-ECF[peaks],0.7,5,0.9608948230743408
MIDAST[KS],0.7,0,3.1072118282318115
Neural-ECF[argmax],0.7,0,0.982105016708374
Neural-ECF[peaks],0.7,0,0.982105016708374
MIDAST[KS],0.7,0,3.128120183944702
Neural-ECF[argmax],0.7,0,0.9948320388793945
Neural-ECF[peaks],0.7,0,0.9948320388793945
MIDAST[KS],0.7,0,3.161940813064575
Neural-ECF[argmax],0.7,25,1.0069947242736816
Neural-ECF[peaks],0.7,25,1.0069947242736816
MIDAST[KS],0.7,0,3.10384202003479
Neural-ECF[argmax],0.7,0,0.9776151180267334
Neural-ECF[peaks],0.7,0,0.9776151180267334
MIDAST[KS],0.7,0,3.19212007522583
Neural-ECF[argmax],0.7,0,0.9989480972290039
Neural-ECF[peaks],0.7,0,0.9989480972290039
MIDAST[KS],0.7,0,3.220794200897217
Neural-ECF[argmax],0.7,0,1.0168209075927734
Neural-ECF[peaks],0.7,0,1.0168209075927734
MIDAST[KS],0.7,0,3.17989182472229
Neural-ECF[argmax],0.7,5,0.9755778312683105
Neural-ECF[peaks],0.7,5,0.9755778312683105
MIDAST[KS],0.7,0,3.2960422039031982
Neural-ECF[argmax],0.7,0,0.9695789813995361
Neural-ECF[peaks],0.7,0,0.9695789813995361
MIDAST[KS],0.7,0,3.1439671516418457
Neural-ECF[argmax],0.7,0,0.998121976852417
Neural-ECF[peaks],0.7,0,0.998121976852417
MIDAST[KS],0.7,0,3.140238046646118
Neural-ECF[argmax],0.7,0,0.9662799835205078
Neural-ECF[peaks],0.7,0,0.9662799835205078
MIDAST[KS],0.7,0,3.132065773010254
Neural-ECF[argmax],0.7,0,0.9994010925292969
Neural-ECF[peaks],0.7,0,0.9994010925292969
MIDAST[KS],0.7,0,3.2038042545318604
Neural-ECF[argmax],0.7,0,0.9774258136749268
Neural-ECF[peaks],0.7,0,0.9774258136749268
MIDAST[KS],0.7,0,3.177227020263672
Neural-ECF[argmax],0.7,0,0.977247953414917
Neural-ECF[peaks],0.7,0,0.977247953414917
MIDAST[KS],0.7,0,3.1978371143341064
Neural-ECF[argmax],0.7,10,0.9982538223266602
Neural-ECF[peaks],0.7,10,0.9982538223266602
MIDAST[KS],0.7,0,3.171342134475708
Neural-ECF[argmax],0.7,5,1.0053150653839111
Neural-ECF[peaks],0.7,5,1.0053150653839111
MIDAST[KS],0.7,0,3.171333074569702
Neural-ECF[argmax],0.7,5,0.9831218719482422
Neural-ECF[peaks],0.7,5,0.9831218719482422
MIDAST[KS],0.7,0,3.1334710121154785
Neural-ECF[argmax],0.7,0,1.0043559074401855
Neural-ECF[peaks],0.7,0,1.0043559074401855
MIDAST[KS],0.7,0,3.093967914581299
Neural-ECF[argmax],0.7,0,0.9913640022277832
Neural-ECF[peaks],0.7,0,0.9913640022277832
MIDAST[KS],0.7,0,3.2028727531433105
Neural-ECF[argmax],0.7,0,0.981292724609375
Neural-ECF[peaks],0.7,0,0.981292724609375
MIDAST[KS],0.7,0,3.1652259826660156
Neural-ECF[argmax],0.7,0,0.9740147590637207
Neural-ECF[peaks],0.7,0,0.9740147590637207
MIDAST[KS],0.7,0,3.0898380279541016
Neural-ECF[argmax],0.7,0,1.0071189403533936
Neural-ECF[peaks],0.7,0,1.0071189403533936
MIDAST[KS],0.7,0,3.1348800659179688
Neural-ECF[argmax],0.7,0,0.9677870273590088
Neural-ECF[peaks],0.7,0,0.9677870273590088
MIDAST[KS],0.7,0,3.149946928024292
Neural-ECF[argmax],0.7,0,0.9611337184906006
Neural-ECF[peaks],0.7,0,0.9611337184906006
MIDAST[KS],0.7,0,3.0874030590057373
Neural-ECF[argmax],0.7,10,0.9615888595581055
Neural-ECF[peaks],0.7,10,0.9615888595581055
MIDAST[KS],0.7,0,3.0969181060791016
Neural-ECF[argmax],0.7,35,0.9675331115722656
Neural-ECF[peaks],0.7,35,0.9675331115722656
MIDAST[KS],0.7,0,3.1178510189056396
Neural-ECF[argmax],0.7,25,0.9889647960662842
Neural-ECF[peaks],0.7,25,0.9889647960662842
MIDAST[KS],0.7,0,3.2169110774993896
Neural-ECF[argmax],0.7,30,1.0266790390014648
Neural-ECF[peaks],0.7,30,1.0266790390014648
MIDAST[KS],0.7,0,3.090811014175415
Neural-ECF[argmax],0.7,0,0.9764060974121094
Neural-ECF[peaks],0.7,0,0.9764060974121094
MIDAST[KS],0.7,0,3.1340973377227783
Neural-ECF[argmax],0.7,0,1.0223219394683838
Neural-ECF[peaks],0.7,0,1.0223219394683838
MIDAST[KS],0.7,0,3.283552885055542
Neural-ECF[argmax],0.7,0,0.8797528743743896
Neural-ECF[peaks],0.7,0,0.8797528743743896
MIDAST[KS],0.7,0,3.102851152420044
Neural-ECF[argmax],0.7,15,0.9541347026824951
Neural-ECF[peaks],0.7,15,0.9541347026824951
MIDAST[KS],0.7,0,3.2437891960144043
Neural-ECF[argmax],0.7,5,0.9751238822937012
Neural-ECF[peaks],0.7,5,0.9751238822937012
MIDAST[KS],0.7,0,3.163743019104004
Neural-ECF[argmax],0.7,15,1.0008511543273926
Neural-ECF[peaks],0.7,15,1.0008511543273926
MIDAST[KS],0.7,0,3.1388909816741943
Neural-ECF[argmax],0.7,0,1.0063858032226562
Neural-ECF[peaks],0.7,0,1.0063858032226562
MIDAST[KS],0.7,0,3.2058541774749756
Neural-ECF[argmax],0.7,0,1.032141923904419
Neural-ECF[peaks],0.7,0,1.032141923904419
MIDAST[KS],0.7,0,3.2680399417877197
Neural-ECF[argmax],0.7,15,1.0168182849884033
Neural-ECF[peaks],0.7,15,1.0168182849884033
MIDAST[KS],0.7,0,3.245917797088623
Neural-ECF[argmax],0.7,45,1.036086082458496
Neural-ECF[peaks],0.7,45,1.036086082458496
MIDAST[KS],0.7,0,3.2111401557922363
Neural-ECF[argmax],0.7,0,1.0112838745117188
Neural-ECF[peaks],0.7,0,1.0112838745117188
MIDAST[KS],0.7,0,3.1390740871429443
Neural-ECF[argmax],0.7,0,0.9925031661987305
Neural-ECF[peaks],0.7,0,0.9925031661987305
MIDAST[KS],0.7,0,3.2041687965393066
Neural-ECF[argmax],0.7,0,0.9920351505279541
Neural-ECF[peaks],0.7,0,0.9920351505279541
MIDAST[KS],0.7,0,3.1611738204956055
Neural-ECF[argmax],0.7,15,1.0141489505767822
Neural-ECF[peaks],0.7,15,1.0141489505767822
MIDAST[KS],0.7,0,3.2170770168304443
Neural-ECF[argmax],0.7,0,0.9947402477264404
Neural-ECF[peaks],0.7,0,0.9947402477264404
MIDAST[KS],0.7,0,3.164839267730713
Neural-ECF[argmax],0.7,0,0.9756202697753906
Neural-ECF[peaks],0.7,0,0.9756202697753906
MIDAST[KS],0.7,0,3.153665065765381
Neural-ECF[argmax],0.7,0,1.002816915512085
Neural-ECF[peaks],0.7,0,1.002816915512085
MIDAST[KS],0.7,0,3.0830321311950684
Neural-ECF[argmax],0.7,30,0.9973816871643066
Neural-ECF[peaks],0.7,30,0.9973816871643066
MIDAST[KS],0.7,0,3.1263458728790283
Neural-ECF[argmax],0.7,60,0.9990720748901367
Neural-ECF[peaks],0.7,60,0.9990720748901367
MIDAST[KS],0.7,0,3.1866869926452637
Neural-ECF[argmax],0.7,10,1.0112359523773193
Neural-ECF[peaks],0.7,10,1.0112359523773193
MIDAST[KS],0.7,0,3.1283559799194336
Neural-ECF[argmax],0.7,10,1.0050549507141113
Neural-ECF[peaks],0.7,10,1.0050549507141113
MIDAST[KS],0.7,0,3.1716887950897217
Neural-ECF[argmax],0.7,0,0.9997069835662842
Neural-ECF[peaks],0.7,0,0.9997069835662842
MIDAST[KS],0.7,0,3.061347007751465
Neural-ECF[argmax],0.7,15,0.997046947479248
Neural-ECF[peaks],0.7,15,0.997046947479248
MIDAST[KS],0.7,0,3.170461893081665
Neural-ECF[argmax],0.7,40,0.9913620948791504
Neural-ECF[peaks],0.7,40,0.9913620948791504
MIDAST[KS],0.7,0,3.2166879177093506
Neural-ECF[argmax],0.7,25,0.9846129417419434
Neural-ECF[peaks],0.7,25,0.9846129417419434
MIDAST[KS],0.7,0,3.136580228805542
Neural-ECF[argmax],0.7,0,0.9796121120452881
Neural-ECF[peaks],0.7,0,0.9796121120452881
MIDAST[KS],0.7,0,3.179934024810791
Neural-ECF[argmax],0.7,0,1.0576210021972656
Neural-ECF[peaks],0.7,0,1.0576210021972656
MIDAST[KS],0.7,0,3.0947530269622803
Neural-ECF[argmax],0.7,5,1.0015957355499268
Neural-ECF[peaks],0.7,5,1.0015957355499268
MIDAST[KS],0.7,0,3.1435530185699463
Neural-ECF[argmax],0.7,20,1.0091261863708496
Neural-ECF[peaks],0.7,20,1.0091261863708496
MIDAST[KS],0.7,0,3.1419620513916016
Neural-ECF[argmax],0.7,0,1.0008928775787354
Neural-ECF[peaks],0.7,0,1.0008928775787354
MIDAST[KS],0.7,0,3.0898680686950684
Neural-ECF[argmax],0.7,0,0.9922969341278076
Neural-ECF[peaks],0.7,0,0.9922969341278076
MIDAST[KS],0.7,0,3.1719837188720703
Neural-ECF[argmax],0.7,0,1.0286540985107422
Neural-ECF[peaks],0.7,0,1.0286540985107422
MIDAST[KS],0.7,0,3.1764469146728516
Neural-ECF[argmax],0.7,40,1.0243799686431885
Neural-ECF[peaks],0.7,40,1.0243799686431885
MIDAST[KS],0.7,0,3.1578500270843506
Neural-ECF[argmax],0.7,10,0.9809961318969727
Neural-ECF[peaks],0.7,10,0.9809961318969727
MIDAST[KS],0.7,10,3.095560073852539
Neural-ECF[argmax],0.7,0,0.9979808330535889
Neural-ECF[peaks],0.7,0,0.9979808330535889
MIDAST[KS],0.7,0,3.2187371253967285
Neural-ECF[argmax],0.7,0,0.9797780513763428
Neural-ECF[peaks],0.7,0,0.9797780513763428
MIDAST[KS],0.7,0,3.0760080814361572
Neural-ECF[argmax],0.7,0,0.9987907409667969
Neural-ECF[peaks],0.7,0,0.9987907409667969
MIDAST[KS],0.7,0,3.1885340213775635
Neural-ECF[argmax],0.7,0,0.977618932723999
Neural-ECF[peaks],0.7,0,0.977618932723999
MIDAST[KS],0.7,0,3.115006923675537
Neural-ECF[argmax],0.7,0,0.9896509647369385
Neural-ECF[peaks],0.7,0,0.9896509647369385
MIDAST[KS],0.7,0,3.129197120666504
Neural-ECF[argmax],0.7,5,1.0238211154937744
Neural-ECF[peaks],0.7,5,1.0238211154937744
MIDAST[KS],0.7,0,3.1620471477508545
Neural-ECF[argmax],0.7,15,1.0161499977111816
Neural-ECF[peaks],0.7,15,1.0161499977111816
MIDAST[KS],0.7,0,3.1402199268341064
Neural-ECF[argmax],0.7,5,0.9750540256500244
Neural-ECF[peaks],0.7,5,0.9750540256500244
MIDAST[KS],0.7,0,3.1944169998168945
Neural-ECF[argmax],0.7,0,1.027143955230713
Neural-ECF[peaks],0.7,0,1.027143955230713
MIDAST[KS],0.7,0,3.1280689239501953
Neural-ECF[argmax],0.7,5,0.9989750385284424
Neural-ECF[peaks],0.7,5,0.9989750385284424
MIDAST[KS],0.7,0,3.120436191558838
Neural-ECF[argmax],0.7,10,1.0050480365753174
Neural-ECF[peaks],0.7,10,1.0050480365753174
MIDAST[KS],0.7,0,3.0972108840942383
Neural-ECF[argmax],0.7,5,0.9562208652496338
Neural-ECF[peaks],0.7,5,0.9562208652496338
MIDAST[KS],0.7,0,3.0961992740631104
Neural-ECF[argmax],0.7,0,0.9952361583709717
Neural-ECF[peaks],0.7,0,0.9952361583709717
MIDAST[KS],0.7,0,3.1447348594665527
Neural-ECF[argmax],0.7,35,0.9970088005065918
Neural-ECF[peaks],0.7,35,0.9970088005065918
MIDAST[KS],0.7,0,3.186522960662842
Neural-ECF[argmax],0.7,0,0.9952459335327148
Neural-ECF[peaks],0.7,0,0.9952459335327148
MIDAST[KS],0.7,0,3.1703407764434814
Neural-ECF[argmax],0.7,0,1.0128328800201416
Neural-ECF[peaks],0.7,0,1.0128328800201416
MIDAST[KS],0.7,0,3.2281911373138428
Neural-ECF[argmax],0.7,0,0.972959041595459
Neural-ECF[peaks],0.7,0,0.972959041595459
MIDAST[KS],0.7,0,3.1278488636016846
Neural-ECF[argmax],0.7,0,1.012481689453125
Neural-ECF[peaks],0.7,0,1.012481689453125
MIDAST[KS],0.7,0,3.139293909072876
Neural-ECF[argmax],0.7,0,0.9755799770355225
Neural-ECF[peaks],0.7,0,0.9755799770355225
MIDAST[KS],0.7,0,3.111424684524536
Neural-ECF[argmax],0.7,0,0.9913690090179443
Neural-ECF[peaks],0.7,0,0.9913690090179443
MIDAST[KS],0.7,0,3.0855469703674316
Neural-ECF[argmax],0.7,0,0.9675002098083496
Neural-ECF[peaks],0.7,0,0.9675002098083496
MIDAST[KS],0.7,0,3.1603000164031982
Neural-ECF[argmax],0.7,0,0.9778013229370117
Neural-ECF[peaks],0.7,0,0.9778013229370117
MIDAST[KS],0.7,0,3.1202123165130615
Neural-ECF[argmax],0.7,25,0.9601998329162598
Neural-ECF[peaks],0.7,25,0.9601998329162598
MIDAST[KS],0.7,0,3.2005951404571533
Neural-ECF[argmax],0.7,0,0.9615178108215332
Neural-ECF[peaks],0.7,0,0.9615178108215332
MIDAST[KS],0.7,0,3.177971124649048
Neural-ECF[argmax],0.7,0,0.9749341011047363
Neural-ECF[peaks],0.7,0,0.9749341011047363
MIDAST[KS],0.7,0,3.0758566856384277
Neural-ECF[argmax],0.7,0,0.9814636707305908
Neural-ECF[peaks],0.7,0,0.9814636707305908
MIDAST[KS],0.7,0,3.096450090408325
Neural-ECF[argmax],0.7,0,0.9828851222991943
Neural-ECF[peaks],0.7,0,0.9828851222991943
MIDAST[KS],0.7,0,3.085022211074829
Neural-ECF[argmax],0.7,15,0.9932951927185059
Neural-ECF[peaks],0.7,15,0.9932951927185059
MIDAST[KS],0.7,0,3.089265823364258
